1396107041,300.000000000000,0.010000000000
1396107215,298.000000000000,0.005000000000
1396127007,300.000000000000,0.003900000000
1396127683,298.000000000000,0.004900000000
1396256997,262.250000000000,0.001000000000
1396258345,262.650000000000,0.001000000000
1396258644,272.950000000000,0.002900000000
1396339845,280.000000000000,1.000000000000
1396345022,286.050000000000,0.008800000000
1396345022,286.060000000000,0.020600000000
1396345022,286.080000000000,0.010300000000
1396345022,286.100000000000,0.010300000000
1396446667,280.000000000000,0.049800000000
1396540683,269.770000000000,1.000000000000
1396540754,260.000000000000,1.000000000000
1396545522,260.000000000000,0.996500000000
1396545522,265.000000000000,1.096100000000
1396555929,285.000000000000,0.150000000000
1396595721,300.000000000000,0.498200000000
1396628659,270.000000000000,0.917500000000
1396689357,279.000000000000,2.000000000000
1396738894,300.000000000000,0.000100000000
1396738943,300.000000000000,0.010000000000
1396778679,285.000000000000,0.010000000000
1396787124,285.000000000000,0.352900000000
1396787129,285.000000000000,0.352900000000
1396787129,285.000000000000,0.235200000000
1396787129,285.000000000000,0.475700000000
1396787134,285.000000000000,0.473100000000
1396787134,285.000000000000,0.043900000000
1396868316,269.150000000000,0.110000000000
1396868316,270.320000000000,0.390000000000
1396870033,281.450000000000,0.866400000000
1396870033,280.530000000000,0.633600000000
1396870077,281.450000000000,0.195400000000
1396870263,280.000000000000,0.500000000000
1396870480,281.490000000000,3.165200000000
1396870480,281.450000000000,1.818200000000
1396882571,277.910000000000,0.050600000000
1396882571,277.880000000000,0.049400000000
1396882953,277.300000000000,0.500000000000
1396883080,277.300000000000,0.500000000000
1396883213,275.290000000000,0.500000000000
1396883356,275.120000000000,0.033000000000
1396883356,274.950000000000,0.165300000000
1396885118,275.460000000000,3.610800000000
1396894174,275.450000000000,7.223700000000
1396898760,265.270000000000,0.001500000000
1396898760,267.000000000000,0.498500000000
1396936163,266.420000000000,0.265000000000
1396936163,266.430000000000,1.250000000000
1396936163,266.590000000000,0.156000000000
1396936163,266.870000000000,0.162000000000
1396936163,267.130000000000,0.167000000000
1396936244,266.440000000000,1.000000000000
1396979303,275.810000000000,0.098900000000
1396979316,276.000000000000,0.000100000000
1396979616,275.000000000000,0.002900000000
1396980198,275.000000000000,2.563300000000
1396982747,275.000000000000,0.237600000000
1396982817,275.000000000000,0.237500000000
1396982824,275.000000000000,0.237600000000
1396990906,273.800000000000,1.882200000000
1397022973,266.620000000000,0.096300000000
1397022973,266.850000000000,0.162000000000
1397022973,266.930000000000,0.100000000000
1397022973,267.130000000000,0.155000000000
1397022973,267.400000000000,0.158000000000
1397022973,267.690000000000,0.168000000000
1397022973,267.770000000000,0.160000000000
1397022973,268.360000000000,0.000700000000
1397028923,273.000000000000,0.090000000000
1397045695,273.000000000000,0.908000000000
1397050042,265.000000000000,0.100000000000
1397056000,270.910000000000,0.131600000000
1397056000,270.870000000000,0.069200000000
1397056000,270.760000000000,1.528700000000
1397073889,261.280000000000,15.557100000000
1397073889,261.450000000000,0.153300000000
1397073889,262.000000000000,1.594300000000
